metaid,condition,posture,inst,label_3class,head_yaw_mean,head_pitch_mean,head_roll_mean,cam_distance_mean,gaze_x_mean,gaze_y_mean,l_eye_x_mean,l_eye_y_mean,r_eye_x_mean,r_eye_y_mean,l_EAR_mean,r_EAR_mean,head_tilt_angle_mean,head_yaw_std,head_pitch_std,head_roll_std,gaze_x_std,gaze_y_std,gaze_stability,head_stability,gaze_jitter,saccade_frequency,fixation_duration,gaze_direction_prob,blink_frequency,distance_change
122,A,C,L,1,-0.22553623762376235,-1.2823930693069308,-0.9170883168316831,67.19405940594059,677.8930693069307,422.4950495049505,864.6851485148514,493.2811881188119,991.6356435643564,486.65148514851484,0.8882632782494212,0.8823479569458782,3.519595635609902,0.09273783096111313,4.242514765402031,2.6843759222261543,529.1260206094548,294.2363206272088,1.0,1.0,29.68058954783023,0.033663366336633666,34,0.0,0.0,6.1978888418138665
122,D,U,L,1,-0.2250942857142857,-1.610039591836735,-0.449280612244898,66.27142857142857,1155.736313971744,586.893745682887,899.2632653061224,508.6673469387755,1030.7285714285715,503.03469387755104,0.9125901521214468,0.9034145962283302,2.7184409832049936,0.10242855202500252,3.511266703066754,1.5788574738693422,797.2400856744326,472.41415591128623,0.9999999999998863,1.0,96.21007162061075,0.09387755102040816,35,0.0,0.0,5.85032704475675
122,F,U,L,2,-0.22327314049586772,-1.8746105371900823,-0.8958361570247935,66.41115702479338,1598.768010171651,206.74586776859505,893.5847107438017,506.4297520661157,1029.4152892561983,500.31404958677683,0.9278621256118118,0.9070981061788735,2.7159930291028296,0.12123746961636138,2.482055324238412,1.7734507817805483,512.5645201860116,87.90581424175701,1.0,1.0,111.82796096049798,0.08677685950413223,49,0.0,0.0,5.8339948024924135
122,N,D,L,0,-0.28719504373177834,0.2136562682215759,0.7559819241982507,69.54810495626822,1172.4910159228546,583.720708679074,893.5014577259475,506.72594752186586,1015.3206997084548,502.74927113702626,0.9146118165109375,0.9076176484612474,20.64183216045608,0.2704100742395101,25.7523327936107,4.766679100366537,793.4380413030407,474.6798999295686,0.9999999999998863,1.0,90.49128337154636,0.08746355685131195,32,0.0,0.0,7.153656380887073
122,S,D,L,0,-0.3366658653846154,-1.3772956730769228,-1.8940057692307684,67.06009615384616,778.6153846153846,527.7764423076923,744.6177884615385,418.67788461538464,850.7043269230769,414.31490384615387,0.8112230101832935,0.814523175662376,7.372236322278351,0.12264567139340248,3.052770063177349,10.599407291854446,554.0474740685852,287.1942301041991,1.0,1.0,27.342342764619815,0.03365384615384615,34,0.15865384615384615,0.0,5.26451692487477
123,A,C,L,1,-0.16469574898785425,-0.7659419028340082,0.18958927125506075,64.61943319838056,995.7570850202429,433.60323886639674,773.6417004048583,562.0769230769231,900.5384615384615,553.8704453441295,0.8787527819317734,0.8448735283343219,2.8886979666188775,0.08758588460878614,2.2969113944778923,3.0313899772655444,464.29074538254054,268.91577149708763,1.0,1.0,24.162739656450018,0.03441295546558704,34,0.10728744939271255,0.0,3.9996086451506048
123,D,U,L,1,-0.19160188284518828,-0.9965702928870293,0.4453644351464434,64.85146443514644,1117.903006115232,602.7855680720913,812.847280334728,578.6401673640167,949.2343096234309,575.2510460251046,0.902048712937691,0.8679314469877286,2.3502396707692137,0.08542659639544067,1.710226933191911,2.5722044194302023,805.6036625028045,439.3151378840352,1.0,1.0,92.46858910974117,0.08158995815899582,31,0.0,0.0,3.9680876518484163
123,F,D,L,2,-0.19562797731568995,-0.8381468809073723,0.7814026465028355,65.53308128544424,1572.2915457321553,318.5727788279773,802.4007561436673,572.5179584120983,939.4650283553875,569.9073724007561,0.9012997309851668,0.8752744728924249,2.3092465698450257,0.0752358081595707,1.8776870169119868,1.5799043461985038,544.9160568511239,82.68055824769118,1.0,1.0,115.62505150087794,0.09073724007561437,34,0.0,0.0,4.32596046953054
123,N,D,L,0,-0.3983516923076924,4.3320704615384615,3.1218667692307696,67.6923076923077,1192.513931360954,618.3848142011801,822.9723076923077,546.9230769230769,941.3415384615384,544.2215384615384,0.8972015562781901,0.8935862458654589,13.697855098570125,0.35956641813168977,16.03854401526965,4.420620858894126,781.7492304725217,438.38536602264793,1.0,1.0,85.33242056634451,0.07384615384615385,58,0.0,0.0,4.189815773159692
123,S,D,L,0,-0.31764023255813956,-2.0441990697674424,2.2962293023255818,68.37209302325581,824.706976744186,398.51162790697674,701.8302325581395,486.8627906976744,813.0348837209302,485.9627906976744,0.7998847024198948,0.783345672859797,4.7152199033817395,0.23164812926107473,3.8849726693724236,3.2081908092355387,539.0470592805823,245.1218594326151,1.0,1.0,19.857223448801985,0.03255813953488372,35,0.0,0.0,9.568901314332784
124,A,U,L,1,-0.25553585271317825,-2.1352470930232554,-4.799906395348839,59.91085271317829,1055.6279069767443,488.5755813953488,874.1782945736434,553.7383720930233,1024.7267441860465,541.7461240310078,0.8435073279031875,0.9042209334049968,6.338644013629562,0.2245401127341173,4.066522352968863,8.867401222769312,610.6251842553442,309.16605037349234,1.0,1.0,27.78293525939196,0.03294573643410853,34,0.0,0.0,8.09391330607226
124,D,U,L,1,-0.2909198501872659,-0.8667685393258427,-2.4139837078651687,59.21722846441948,1634.7756611927484,614.1778630077774,866.6741573033707,545.7378277153558,1017.5355805243446,533.8932584269663,0.8438273003831097,0.8971519629910589,3.6230026725148217,0.20332429318234785,2.3212932702834324,6.444944533591128,460.6324198559454,429.01753396520127,1.0,1.0,101.01402227206607,0.07116104868913857,34,0.0,0.0,7.657558687510852
124,F,C,L,2,-0.31882729044834307,-0.5722294346978558,-2.6201424951267054,60.17933723196881,1578.9292307692351,413.65497076023394,862.7309941520468,536.5458089668616,1012.8810916179337,523.8576998050683,0.8448518176138035,0.9019280307715867,4.5372325850503135,0.19963055309831534,2.475865533602252,7.222931897908457,537.420488943338,84.18522558435416,1.0,1.0,118.35546972265328,0.08382066276803118,34,0.0,0.0,6.891741671336952
124,N,D,L,0,-0.3622002865329512,-7.579648710601719,-3.346682808022922,61.03438395415473,1645.192858717223,599.7670817720945,866.567335243553,550.6418338108882,1013.0888252148997,540.3638968481375,0.8649131612698546,0.9074217768026918,13.15328946390898,0.25515851963749087,11.204848715988769,6.603473195607436,442.6644112004374,433.3496828019185,1.0,1.0,89.40310855588787,0.05730659025787966,30,0.0,0.0,7.745520452795338
124,S,C,L,0,-0.3087731934731935,1.357475757575758,1.4646389277389276,55.63170163170163,860.6433566433567,522.7972027972028,791.2074592074592,471.4871794871795,928.1864801864801,461.2843822843823,0.7912871611498539,0.8460223022154733,2.7899978134948697,0.19203336536978463,1.5999840774236045,2.151534609187706,425.2045094360846,317.4767022015246,1.0,1.0,22.4823742304574,0.03263403263403263,43,0.07459207459207459,0.0,5.416414846104592
125,A,C,L,1,-0.18960513307984792,0.19682205323193908,0.2686941064638783,63.9106463878327,777.1254752851711,578.8973384030418,927.0494296577947,438.5893536121673,1063.8326996197718,437.032319391635,0.8263527227180332,0.8480904560698618,1.5969395397880757,0.09250430081266167,1.8023654922849015,1.277897202223604,570.2916709371178,280.9760554321947,1.0,1.0,25.62586593418145,0.028517110266159697,66,0.0,0.0,7.794265267815338
125,D,C,L,1,-0.2026363273453094,-1.1221828343313371,-0.6286780439121756,65.09580838323353,1434.3200368493863,390.6145608782435,959.5528942115768,451.69860279441116,1099.7425149700598,449.9141716566866,0.8646150631838195,0.8929857099119067,3.0508387279992477,0.10365494584285224,4.919629888467703,2.640972413282079,521.4308550854622,390.50111500003334,1.0,1.0,102.87151516467485,0.0718562874251497,30,0.0,0.0,7.0282295334216744
125,F,D,L,2,-0.22085810810810808,0.22234054054054056,-0.030767374517374494,63.19498069498069,1592.0951351351396,518.7162162162163,961.5212355212356,452.22972972972974,1102.4420849420849,451.507722007722,0.8793014279022879,0.9109992785400081,1.1276041178148166,0.16781885555669743,0.9792803456688217,0.9923630046292182,518.5242436030583,85.04261400541412,1.0,1.0,109.7344425999312,0.07915057915057915,32,0.0,0.0,8.551830049784638
125,N,U,L,0,-0.45535602409638554,-8.283701204819277,0.33844969879518094,66.02409638554217,1416.7304541241983,333.85997740963853,987.5873493975904,450.4277108433735,1118.436746987952,453.64156626506025,0.90435931376674,0.924309914934752,25.975558463546452,0.2885567699434843,27.886950656957165,5.110956572349348,522.6755530239207,370.68139553569335,1.0,1.0,103.15938845378571,0.06927710843373494,33,0.0,0.0,6.279582335152781
125,S,C,L,0,-0.3085328859060403,0.3417868008948546,-1.5825612975391496,62.903803131991054,606.0671140939597,523.1208053691275,866.1677852348994,423.96644295302013,996.5928411633109,423.4250559284116,0.8032298980819221,0.839468707254838,4.751919895200118,0.24416332403533647,1.4097473365295992,5.445528803564391,561.5432810319664,277.35223705650327,1.0,0.9999999999999982,28.208139780443954,0.03131991051454139,38,0.0,0.0,6.71351495681189
126,A,C,L,1,-0.21892703777335987,-1.0625858846918492,-2.055276739562624,71.75149105367794,617.9880715705765,517.2763419483101,907.662027833002,543.8469184890656,1011.0417495029822,543.3479125248509,0.8440713712925499,0.8938130507001572,2.9691871263488903,0.08781136283421047,2.810197740745515,4.03747966737886,535.1537514640394,256.69547504640815,1.0,0.9999999999999982,29.57295393967649,0.03180914512922465,66,0.06560636182902585,0.0,15.857337163343276
126,D,D,L,1,-0.22303426853707417,-1.1054386773547094,-1.0749042084168339,72.3246492985972,1414.8199414213016,434.0163193052809,930.941883767535,558.9118236472946,1037.799599198397,557.9959919839679,0.870555645435545,0.9034863226140123,2.9570884506279036,0.07622024001515544,2.54077135655142,4.24298488216532,415.75670460680345,373.8997437854257,1.0,1.0,85.17022651231048,0.07014028056112225,33,0.0,0.0,15.580768090689439
126,F,C,L,2,-0.2020988095238095,-1.4858261904761905,-1.5901996031746028,72.50198412698413,1579.247472527477,635.625,918.186507936508,550.2718253968254,1023.7638888888889,550.3690476190476,0.8662581495979507,0.8915215021478238,3.941749004668193,0.06141868016274711,2.9908857410161436,4.433994398961248,536.4718057622413,87.53105810625618,1.0,0.9999999999999982,120.60517836123739,0.08928571428571429,38,0.0,0.0,14.739941284791914
126,N,D,L,0,-0.3046792452830188,2.090148742138364,-4.297753144654088,75.18867924528301,1371.327837445571,429.2471016771523,898.5062893081761,524.9433962264151,993.9150943396227,524.3616352201258,0.8441017230869783,0.8854285667671411,17.969667769907073,0.15685935775967833,18.825775816018798,4.905274612298105,448.302084272038,373.41669124394986,1.0,1.0,82.2032350237085,0.07232704402515723,37,0.0,0.0,12.616585775097272
126,S,D,L,0,-0.3207691037735849,-0.8558507075471697,-0.8282167452830191,70.69811320754717,841.811320754717,491.5683962264151,782.747641509434,463.02358490566036,872.9764150943396,463.29716981132077,0.7683532407452394,0.7953765212156193,6.4154955750493095,0.18032152663372278,3.347182662045265,8.360067817591599,457.7504066247834,273.12105585278573,1.0,1.0,23.60034920959914,0.0330188679245283,38,0.08254716981132075,0.0,12.377642512848047
127,A,U,M,1,-0.19699111747851006,-1.918787965616046,2.254240974212035,64.10601719197707,668.974212034384,601.4183381088825,867.432664756447,626.5501432664756,997.8739255014326,629.8080229226362,0.8533560537556971,0.8896414294498189,3.804417643411455,0.05735244341526938,3.9825999438251274,5.62904150100789,587.937298165756,300.75538482598756,1.0,1.0,35.45981065975837,0.03724928366762178,34,0.0,0.0,5.860625098410327
127,D,U,M,1,-0.14444094488188977,-2.700805249343832,0.6578362204724412,64.28608923884515,1306.4793423898939,347.98349518810534,903.6115485564304,653.7506561679791,1039.9186351706037,655.9763779527559,0.8990870481526848,0.9278863581463762,4.449954933269302,0.19037050441358766,4.332283300478392,4.041375533521697,371.79470252538704,238.47522099672864,1.0,1.0,87.61585988507535,0.08923884514435695,31,0.0,0.0,7.452001487906686
127,F,C,M,2,-0.2045465174129353,-2.2864756218905473,1.6412706467661695,64.16666666666667,1602.642296211256,771.5671641791045,890.3059701492538,643.0597014925373,1024.547263681592,646.6094527363184,0.8780619759680514,0.908427893033169,4.809776405822786,0.1659597736926051,4.689183465888367,4.338119792036515,505.9193109894703,70.97930376181237,1.0,1.0,128.66923606567144,0.0945273631840796,34,0.0,0.0,6.3134999741597175
127,N,D,M,0,-0.38415992063492066,-4.146967063492065,2.3965865079365076,66.22619047619048,1309.9715541601245,302.61529596561303,950.9960317460317,666.6666666666666,1079.1150793650793,672.0793650793651,0.894402330937006,0.9887400879200827,17.996570457480747,0.33172782058938277,17.947303156095607,7.003306795837948,365.91480225150076,227.31992495455972,1.0,0.9999999999999982,91.12975728879208,0.0873015873015873,30,0.0,0.0,2.6217248221512306
127,S,D,L,0,-0.2028385852090032,-0.583217041800643,0.7384498392282961,63.633440514469456,1026.6752411575562,620.5466237942122,809.0289389067524,578.6655948553055,929.1832797427653,581.3311897106109,0.832827516333582,0.8568146300752586,3.029742772064748,0.2182814383149209,2.1623250998596006,3.0888577472531984,409.2588352027039,223.89158575982336,1.0,1.0,21.942783094740445,0.03536977491961415,37,0.0,0.0,6.757206994181628
128,A,U,L,1,-0.41067969348659,-3.059482375478927,-3.68467337164751,70.76819923371647,737.1034482758621,389.2241379310345,824.7777777777778,481.19731800766283,950.2222222222222,483.6704980842912,0.7971621381287238,0.8186899016781006,6.098446775070943,0.1141519967343854,5.035872179323399,7.1000119897116845,478.6886846796086,282.8298552434126,1.0,1.0,26.888585872796863,0.032567049808429116,35,0.05747126436781609,0.0,12.600169684079086
128,D,D,L,1,-0.39542078853046597,-3.1327078853046593,-3.5390401433691756,69.17204301075269,1250.354380243412,463.12662783751796,850.0555555555555,493.2939068100358,978.6881720430108,495.42652329749103,0.810274617652461,0.829676799092947,5.854572955137512,0.08925937894942104,4.764953174988185,6.67857759895621,387.3713296022924,258.7565261039378,1.0,1.0,75.88549972117684,0.07526881720430108,36,0.0,0.0,13.119077183578414
128,F,C,L,2,-0.4103478527607362,-2.8613938650306747,-3.3683789366053167,69.2842535787321,1608.2278810759838,843.8650306748466,845.2167689161554,505.2269938650307,974.7914110429448,506.2106339468303,0.7984839320895066,0.8246081927213972,5.571727045702075,0.07468160998100755,5.212948014599139,6.103255731422491,498.5071895294753,85.99579540837529,1.0,1.0,116.93302268858044,0.09202453987730061,33,0.0,0.0,13.696497600800903
128,N,D,M,0,-0.5662929663608562,0.35292110091743095,-2.147795107033639,71.53211009174312,1280.1364976308096,480.75979612640486,814.519877675841,496.2110091743119,936.0,495.9908256880734,0.8394709898025066,0.8370481811034794,22.775662079292466,0.1688026209147144,25.51837630923222,7.235464614942596,358.7877451667885,258.93223716020304,1.0,1.0,90.24466704741813,0.08256880733944955,29,0.0,0.0,11.284669696772246
128,S,D,L,0,-0.48045704387990756,-1.301389838337182,-2.847733256351039,68.11316397228637,952.905311778291,444.0069284064665,775.2956120092379,446.52655889145495,891.6143187066974,449.0461893764434,0.7578923189732508,0.7794999476471406,5.318096591383672,0.20494834489799207,4.00317869179169,6.979377676130401,536.5297899934573,264.551389056807,1.0,1.0,23.878298536789643,0.03233256351039261,38,0.17090069284064666,0.0,12.480881912545861
129,A,D,L,1,-0.2820984158415841,-2.681423366336633,1.1312158415841584,68.08514851485148,1049.7267326732674,408.56435643564356,858.3841584158416,623.170297029703,991.3188118811881,621.6673267326732,0.8674265042168764,0.9026704931984634,4.2616714675224605,0.07321542928090397,4.709967136757314,4.203264385860941,436.5651606146758,210.46874253474888,1.0,1.0,17.865151581276137,0.033663366336633666,39,0.15841584158415842,0.0,12.009017949301942
129,D,C,L,1,-0.281886785009862,-1.4831343195266273,0.713356607495069,68.95660749506904,1320.5253189414175,670.8981525312274,865.2859960552269,623.4970414201183,997.5207100591716,623.4161735700197,0.8627029334126334,0.9088904707448864,3.647586439395455,0.05379548781090633,5.325925602477765,2.2668724212796865,477.98420274141984,259.03317270417506,1.0,1.0,94.40319951046371,0.07495069033530571,33,0.0,0.0,12.204620116947396
129,F,U,L,2,-0.30686259259259263,-2.5731046296296296,0.8158775925925927,68.42037037037036,1583.4190769230818,609.1944444444445,857.1648148148148,614.2444444444444,987.8870370370371,614.4944444444444,0.8685683744562404,0.9077609785918883,4.1590523500194605,0.09889168156843611,6.556242320330398,3.3812624226621324,529.9946417626652,417.3568979938277,1.0,0.9999999999999982,106.27586177926875,0.08148148148148149,64,0.0,0.0,11.540554573452086
129,N,U,L,0,-0.6265715425531914,-1.8063840425531914,1.3328920212765958,72.93617021276596,1293.0407949497344,671.7329480360048,886.7978723404256,623.7579787234042,1004.7287234042553,621.5744680851063,0.9054805447994886,0.9573056187651663,28.713461832817238,0.7460611212235544,33.204601780306064,5.980373873448841,503.2189845307161,265.04986501500036,1.0,1.0,97.52558713257564,0.07180851063829788,35,0.0,0.0,9.906540404174317
129,S,C,L,0,-0.3808140552995392,0.5981776497695853,4.162761520737328,66.52073732718894,890.1013824884793,312.8225806451613,739.6705069124424,523.2373271889401,851.2373271889401,523.63133640553,0.7972842113594307,0.835158716218247,6.4896068262366,0.1999150200768785,2.2718452814401457,7.831602256471767,432.8285707806227,253.74864970213628,1.0,1.0,22.531596692948177,0.03225806451612903,38,0.06682027649769585,0.0,12.767895488948728
130,A,C,L,1,-0.3264838709677419,-3.525197177419355,-3.15678004032258,64.0,845.8064516129032,497.47983870967744,871.3225806451613,568.1270161290323,997.4858870967741,565.6552419354839,0.8707919445664604,0.8718914067325584,5.90301110138876,0.11978409492037927,6.356007876830822,6.5646907985210285,611.407644634812,334.1097013287614,1.0,1.0,28.27962042409043,0.03225806451612903,45,0.036290322580645164,0.0,9.734582516687274
130,D,D,L,1,-0.35322569169960477,-3.316105928853755,-2.5825978260869564,65.3498023715415,1424.5538218303468,545.6018227424745,902.3102766798419,577.705533596838,1031.5335968379447,575.4426877470356,0.8861381191814818,0.8770054412603785,5.404369457887019,0.14058447899632848,6.700548846333664,6.536277265294607,536.3803065602776,418.76647368052755,1.0,1.0,120.72646154648615,0.08695652173913043,31,0.0,0.0,9.570529222838816
130,F,C,M,2,-0.3899508670520231,-3.79788978805395,-3.5351772639691705,66.29094412331406,1603.820649177417,359.3063583815029,914.7495183044316,575.252408477842,1045.3603082851637,572.9017341040462,0.8949060023784993,0.8965767085932307,6.305720623976471,0.17172404648487252,6.577277605537182,6.74565483104765,505.7488957426305,425.7025768722007,1.0,1.0,110.90459947635644,0.08092485549132948,61,0.0,0.0,9.59036400600054
130,N,U,L,0,-0.35473353293413173,-1.0399491017964073,-1.393484730538922,66.68862275449102,1419.1349239981607,538.9607415937355,906.8952095808384,567.2155688622754,1030.9880239520958,565.7874251497007,0.9090907188876373,0.8792535923507562,11.658714635842959,0.09482107576748491,13.304246421653964,3.9234183616786438,534.0063521627701,416.44276715091775,1.0,0.9999999999999991,120.35299881817525,0.08383233532934131,33,0.0,0.0,8.565635415965515
130,S,D,L,0,-0.426170871559633,-3.0154334862385324,-6.921305275229358,63.277522935779814,919.4862385321101,424.5756880733945,855.8325688073395,550.1743119266055,977.4380733944954,548.2477064220184,0.8414967997638356,0.8410944139328318,9.680614859605646,0.2466424698915034,5.312941749120045,10.605777670110342,448.21311873949725,283.545680409411,1.0,1.0,25.760989881236124,0.03211009174311927,35,0.13073394495412843,0.0,9.718918905405111
131,A,D,L,1,-0.3598094674556213,-4.206564299802761,-4.25510473372781,67.54437869822485,777.0887573964498,508.6390532544379,895.163708086785,545.5285996055227,1028.5641025641025,545.5226824457594,0.8809160817174587,0.9021834608630414,7.67763794620441,0.14926540012017517,6.919059258264461,7.616793218792484,432.9466438885764,287.31519561952257,1.0,1.0,23.485849932113286,0.03353057199211045,38,0.0631163708086785,0.0,8.651452829081732
131,D,U,L,1,-0.34701580952380945,-3.579917904761904,-2.898338857142857,67.81904761904762,1100.2119032967064,621.0896996336976,903.3314285714285,549.7676190476191,1036.902857142857,549.5809523809523,0.8883209018811301,0.911717610563973,6.336604143869958,0.15121584807022456,7.366719183519833,6.603159336168615,828.4658728885598,462.96843293440185,0.9999999999998863,1.0,110.08189471825206,0.08761904761904762,35,0.0,0.0,8.757234780324918
131,F,U,L,2,-0.37351864754098363,-2.526112090163934,-1.3683350409836064,68.64344262295081,1615.3204539722617,103.92418032786885,899.9733606557377,542.8012295081967,1032.6598360655737,541.5,0.9015224952920047,0.9261520175628338,4.189508754299012,0.15725169103472317,7.089059860548852,3.6367270549914488,487.77562699948356,85.23984996416891,1.0,1.0,123.9400900657433,0.09836065573770492,39,0.0,0.0,9.819472855746415
131,N,U,L,0,-0.3943377643504532,-4.311616314199395,-1.0954425981873113,68.1510574018127,1126.9758587032338,592.9133534743174,869.773413897281,544.1963746223565,1000.2598187311178,539.6737160120846,0.9203997628652563,0.9185407976641009,10.010054602998462,0.24328835390394205,11.427064107026647,2.6063290989025076,822.3226382891798,471.12359118495874,0.9999999999998863,1.0,115.14429002552919,0.09365558912386707,37,0.0,0.0,7.023578573747097
131,S,C,L,0,-0.404349504950495,-1.3574349009900986,-2.053628465346534,65.48762376237623,1098.7722772277227,473.7995049504951,833.5742574257425,515.539603960396,956.3217821782179,516.6386138613861,0.8379887459585293,0.8559003758060973,5.565991406747208,0.2618650722306144,5.254096420931142,6.872527429121431,606.3243836325215,375.09599353632126,1.0,1.0,30.069539723897385,0.034653465346534656,39,0.0,0.0,8.74457938444843
132,A,D,L,1,-0.026094520547945203,-2.118461252446184,-0.36107925636007826,61.38747553816047,624.8454011741683,386.3013698630137,885.426614481409,630.3933463796477,1024.6986301369864,636.1585127201565,0.8776362292797484,0.9220458963390555,3.6634653288678933,0.07160391632209674,4.21416021862724,3.171665578605354,485.34828163259346,292.93062683061106,1.0,1.0,25.972781962701582,0.033268101761252444,38,0.046966731898238745,0.0,10.624647326339284
132,D,D,L,1,-0.017757170542635665,-1.4552523255813954,-0.07409515503875987,62.40503875968992,1157.868193202148,588.0621645796048,882.6220930232558,635.5872093023256,1020.2267441860465,640.1763565891473,0.8905632906568242,0.909803963477737,2.712976105526732,0.07446113553905173,3.439945089375252,1.7327466009272747,796.4899178323357,472.42795256369476,0.9999999999998863,1.0,86.59405673572569,0.07364341085271318,46,0.0,0.0,9.355422390211618
132,F,D,L,2,-0.047746706586826344,-1.1144259481037921,0.4522732534930139,62.287425149700596,1590.9273883003268,210.0,884.2794411177645,632.4491017964071,1021.12375249501,636.435129740519,0.904438905789629,0.9275779402711909,3.4027008916491988,0.0785736620893524,3.847453940756842,1.7155144389492016,522.9587450320801,88.09994324629274,1.0,1.0,121.54693743640007,0.09181636726546906,34,0.0,0.0,10.485481910484422
132,N,D,L,0,-0.07547114093959732,2.4064114093959734,0.2231060402684563,61.375838926174495,1113.0724212700065,625.13984512132,843.7751677852349,641.5704697986578,975.8758389261745,642.0503355704698,0.919287696834672,0.9155481123705389,22.491568673952205,0.16518941063691905,24.47719876350957,5.0543386786817734,808.2678611011656,460.8018781033317,0.9999999999998863,1.0,104.03978100168973,0.10067114093959731,28,0.0,0.0,8.825661570021358
132,S,D,L,0,-0.07490093896713618,-2.0075122065727697,-0.06509507042253522,59.64319248826291,643.6056338028169,624.8239436619718,774.1338028169014,548.6877934272301,892.0117370892019,553.7840375586854,0.8137089151844562,0.8444830225641053,5.241556888260491,0.12394590166799682,4.22209330307819,6.739719478892566,565.8346749744838,312.64267066328256,1.0,1.0,28.665947524567198,0.03286384976525822,39,0.04929577464788732,0.0,12.01131755605653
133,A,U,L,1,-0.4338767045454545,0.3175998106060607,-3.00839356060606,67.58333333333333,888.0,508.4943181818182,755.1041666666666,597.3522727272727,871.907196969697,597.125,0.8151330553245122,0.8317640681286795,3.9979227737829723,0.1269424576678695,2.176696831203533,5.628423851335384,440.0067620663762,348.75443311392047,1.0,1.0,25.65186140091091,0.032196969696969696,36,0.04734848484848485,0.0,6.765041228867924
133,D,U,M,1,-0.43389649446494466,-0.12570830258302584,-2.590681180811808,67.23062730627306,1077.0263979562956,605.3332720692564,776.9852398523985,613.6937269372694,897.9852398523985,613.0811808118082,0.8457663635908089,0.8608024185981795,3.543683119286499,0.12080233089018531,0.9110649592166605,5.463416786598055,815.6470362065332,438.06894567031054,1.0,0.9999999999999982,78.40524811605941,0.07011070110701106,50,0.0,0.0,6.311731533980223
133,F,D,L,2,-0.4293367941712204,-0.3830136612021858,-1.4253841530054647,66.69581056466302,1555.4566456494372,313.6612021857924,790.391621129326,616.2003642987249,912.7959927140255,616.1001821493625,0.878024204219017,0.886183396224436,3.001196009531154,0.11124273565028585,1.7887579934620406,4.293719024429994,563.4347164891631,86.1508711379182,1.0,1.0,111.05080720111957,0.08925318761384335,33,0.0,0.0,6.525583722719364
133,N,D,L,0,-0.5346439655172415,9.89481724137931,-3.5838086206896547,69.27586206896552,1096.319045092846,606.0185212201555,792.9913793103449,632.8850574712644,908.0632183908046,630.3419540229885,0.8796743539618114,0.8909670811234179,20.900333329385937,0.26546483714750424,20.723225895771986,5.82804605120027,810.6400425673029,439.3193658800391,1.0,1.0,85.76685096035914,0.08045977011494253,34,0.0,0.0,3.8392697317236064
133,S,D,L,0,-0.48388231292517014,0.38725759637188206,-0.2919705215419502,66.19954648526077,1003.9727891156463,474.2857142857143,720.609977324263,558.063492063492,827.5736961451247,557.9251700680272,0.796163533143046,0.8095518908914483,2.46861130052216,0.2411185464852998,1.1608017422503647,3.1569316685440496,585.2256434943188,270.6828486355472,1.0,1.0,25.64462273296837,0.031746031746031744,38,0.0,0.0,5.673353379601396
134,A,U,L,1,-0.2369108108108108,1.8042010395010395,-4.677250727650727,80.72141372141373,799.1351351351351,419.56340956340955,861.0519750519751,560.5031185031185,963.0873180873181,552.2328482328483,0.9152705852886797,0.8835069493654095,6.367321021314669,0.1071673815792359,4.143148187753658,8.721968873571285,573.1497045133879,318.4804687758481,1.0,1.0,32.764728119011615,0.035343035343035345,36,0.0,0.0,12.976924141088054
134,D,D,L,1,-0.23874043824701197,0.5858229083665337,-3.76769641434263,80.77290836653387,1672.37133925836,634.529836040452,868.0219123505976,561.6394422310757,970.2490039840637,553.1494023904382,0.9193919074142265,0.873129443019036,5.043460976377971,0.11213400584868011,1.5627753526107493,8.821092972183168,394.70525539968696,422.65772970962604,1.0,1.0,96.10023113438706,0.06374501992031872,50,0.0,0.0,11.83216895664928
134,F,U,L,2,-0.24716489563567362,0.296728652751423,-4.597097533206831,81.3719165085389,1600.0861304919035,416.61290322580646,877.1973434535105,561.719165085389,980.7722960151802,555.0075901328273,0.9146962171618706,0.8748499743127246,5.863979119285038,0.08848906229342096,2.113002119081308,8.48899429982188,510.4862078274467,85.46094022811313,1.0,1.0,115.7713498582694,0.09297912713472485,32,0.0,0.0,12.81832656579978
134,N,U,L,0,-0.3104382445141066,-2.763937304075234,-2.658173354231975,83.57680250783699,1625.947161803721,643.5272389679261,893.1880877742947,559.0031347962382,990.1598746081505,553.4890282131662,0.916790582507615,0.895620726884913,14.539364173691979,0.11304533950734087,14.964648112697954,5.597459887228361,469.23926950231623,422.4183915507643,1.0,1.0,111.8174297295928,0.07210031347962383,33,0.0,0.0,12.699056852713813
134,S,C,L,0,-0.3717246696035242,0.9082268722466961,-5.879318502202643,83.0,744.3171806167401,478.05066079295153,833.1916299559472,556.3546255506608,932.4845814977973,548.8942731277533,0.8937120174910685,0.8569852758954004,7.353324578893629,0.24298257109028076,1.8101532757245296,8.584036826418963,506.86905956591437,312.48787997618837,1.0,1.0,23.735767460650166,0.028634361233480177,70,0.07268722466960352,0.0,12.33132896361177
135,A,C,L,1,-0.2565758747697974,-1.936142173112339,-1.7844810313075505,69.9815837937385,988.6408839779006,529.060773480663,899.1270718232045,594.4972375690608,1023.8950276243094,601.8858195211786,0.8304411649103705,0.7978688639896735,3.559151058308809,0.11707277701501075,4.6602450983411785,3.5739496208469004,642.5822688759439,244.72166204021528,1.0,1.0,26.77372348883505,0.03130755064456722,38,0.1141804788213628,0.0,8.335264877945994
