folder,focused,unfocused,margin,predicted_label,engine,frames_used
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_A_S_T,0.7844001650810242,0.21559979021549225,0.5688003748655319,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_A_U_T,0.8090554475784302,0.19094456732273102,0.6181108802556992,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_D_C_T,0.7810685634613037,0.2189314365386963,0.5621371269226074,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_D_D_T,0.8556877374649048,0.14431221783161163,0.7113755196332932,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_D_E_T,0.851719319820404,0.14828065037727356,0.7034386694431305,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_D_S_T,0.8079720735549927,0.19202791154384613,0.6159441620111465,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_D_U_T,0.8267953395843506,0.1732046753168106,0.65359066426754,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_F_C_T,0.8137617707252502,0.18623821437358856,0.6275235563516617,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_F_E_T,0.8690401911735535,0.13095973432064056,0.7380804568529129,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_F_H_T,0.8715730309486389,0.12842698395252228,0.7431460469961166,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_F_S_T,0.8342170119285583,0.16578298807144165,0.6684340238571167,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_F_U_T,0.8453710079193115,0.15462899208068848,0.690742015838623,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_N_D_T,0.8564729690551758,0.14352703094482422,0.7129459381103516,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_N_E_T,0.8676058650016785,0.13239416480064392,0.7352117002010345,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_N_S_T,0.8000926971435547,0.19990728795528412,0.6001854091882706,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_N_U_T,0.8669528365135193,0.13304726779460907,0.7339055687189102,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_S_C_T,0.775122880935669,0.22487711906433105,0.5502457618713379,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_S_D_T,0.8234323859214783,0.17656759917736053,0.6468647867441177,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_M_rgb_S_E_T,0.8329466581344604,0.16705338656902313,0.6658932715654373,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_A_C_T,0.8363615274429321,0.16363851726055145,0.6727230101823807,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_A_D_T,0.8928999304771423,0.10710009187459946,0.7857998386025429,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_A_E_T,0.8840187191963196,0.11598138511180878,0.7680373340845108,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_A_F_T,0.7922447919845581,0.2077552229166031,0.584489569067955,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_A_T_T,0.8914206027984619,0.1085793524980545,0.7828412503004074,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_A_U_T,0.9099134802818298,0.09008648991584778,0.8198269903659821,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_D_C_T,0.789837658405304,0.21016234159469604,0.5796753168106079,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_D_D_T,0.8936294913291931,0.10637044161558151,0.7872590497136116,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_D_E_T,0.8815944790840149,0.11840558052062988,0.763188898563385,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_D_F_T,0.8228939175605774,0.1771061271429062,0.6457877904176712,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_D_T_T,0.8878898024559021,0.1121102049946785,0.7757795974612236,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_D_U_T,0.8982268571853638,0.10177313536405563,0.7964537218213081,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_F_C_T,0.8196849822998047,0.1803150475025177,0.639369934797287,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_F_D_T,0.9044135212898254,0.09558644890785217,0.8088270723819733,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_F_E_T,0.8757030963897705,0.12429682910442352,0.751406267285347,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_F_F_T,0.7567275166511536,0.24327245354652405,0.5134550631046295,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_F_H_T,0.8608978390693665,0.13910217583179474,0.7217956632375717,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_F_T_T,0.8935405611991882,0.10645940899848938,0.7870811522006989,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_F_U_T,0.9129016399383545,0.0870983898639679,0.8258032500743866,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_N_D_T,0.9009151458740234,0.09908482432365417,0.8018303215503693,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_N_E_T,0.8916744589805603,0.10832549631595612,0.7833489626646042,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_N_F_T,0.8179985284805298,0.1820015013217926,0.6359970271587372,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_N_T_T,0.8758964538574219,0.12410355359315872,0.7517929002642632,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_N_U_T,0.90518718957901,0.09481282532215118,0.8103743642568588,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_S_C_T,0.8384381532669067,0.1615617722272873,0.6768763810396194,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_S_D_T,0.8803020715713501,0.1196979209780693,0.7606041505932808,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_S_E_T,0.8657083511352539,0.13429167866706848,0.7314166724681854,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_S_F_T,0.7537356019020081,0.24626445770263672,0.5074711441993713,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_L_rgb_S_U_T,0.9013091921806335,0.09869077801704407,0.8026184141635895,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_A_C_T,0.7879075407981873,0.21209248900413513,0.5758150517940521,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_A_D_T,0.833877682685852,0.16612233221530914,0.6677553504705429,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_A_E_T,0.8717467188835144,0.12825335562229156,0.7434933632612228,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_A_S_T,0.8051074743270874,0.19489260017871857,0.6102148741483688,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_A_U_T,0.857282280921936,0.14271768927574158,0.7145645916461945,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_D_C_T,0.7536830306053162,0.24631698429584503,0.5073660463094711,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_D_D_T,0.7776514887809753,0.22234860062599182,0.5553028881549835,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_D_E_T,0.8743742108345032,0.12562580406665802,0.7487484067678452,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_D_S_T,0.8064044713973999,0.1935955435037613,0.6128089278936386,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_D_U_T,0.8605452179908752,0.13945476710796356,0.7210904508829117,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_F_C_T,0.752880334854126,0.24711966514587402,0.505760669708252,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_F_D_T,0.84430330991745,0.15569664537906647,0.6886066645383835,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_F_H_T,0.8742142915725708,0.1257857382297516,0.7484285533428192,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_F_S_T,0.8049968481063843,0.1950031965970993,0.609993651509285,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_F_U_T,0.8575229644775391,0.14247702062129974,0.7150459438562393,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_N_D_T,0.863744854927063,0.13625510036945343,0.7274897545576096,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_N_E_T,0.8785665035247803,0.12143351137638092,0.7571329921483994,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_N_S_T,0.8071510195732117,0.19284899532794952,0.6143020242452621,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_N_U_T,0.8700003027915955,0.12999966740608215,0.7400006353855133,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_S_C_T,0.6832696199417114,0.31673040986061096,0.36653921008110046,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_S_D_T,0.8115735650062561,0.18842652440071106,0.623147040605545,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S04_M_rgb_S_E_T,0.8505265116691589,0.14947351813316345,0.7010529935359955,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_D_C_T,0.7285537719726562,0.27144625782966614,0.4571075141429901,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_D_D_T,0.8136643171310425,0.1863357424736023,0.6273285746574402,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_D_E_T,0.7997028231620789,0.20029713213443756,0.5994056910276413,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_D_F_T,0.7544698715209961,0.2455301433801651,0.508939728140831,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_D_S_T,0.8303864598274231,0.1696135401725769,0.6607729196548462,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_D_U_T,0.7619638442993164,0.2380361407995224,0.523927703499794,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_F_C_T,0.7187460064888,0.28125399351119995,0.4374920129776001,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_F_D_T,0.8452533483505249,0.1547466367483139,0.690506711602211,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_F_E_T,0.7836625576019287,0.21633754670619965,0.5673250108957291,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_F_F_T,0.7267600297927856,0.27323997020721436,0.4535200595855713,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_F_H_T,0.8094078302383423,0.19059224426746368,0.6188155859708786,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_F_S_T,0.8048401474952698,0.1951598823070526,0.6096802651882172,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_F_U_T,0.7797519564628601,0.2202480286359787,0.5595039278268814,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_N_D_T,0.8077995181083679,0.1922004669904709,0.615599051117897,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_N_E_T,0.8049229979515076,0.19507701694965363,0.6098459810018539,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_N_F_T,0.7358101010322571,0.2641898989677429,0.47162020206451416,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_N_S_T,0.8152593374252319,0.18474063277244568,0.6305187046527863,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_L_rgb_N_U_T,0.762349545955658,0.23765045404434204,0.5246990919113159,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_D_C_T,0.7323930263519287,0.2676069438457489,0.4647860825061798,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_D_D_T,0.8628699779510498,0.137130007147789,0.7257399708032608,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_D_E_T,0.8097822666168213,0.1902177780866623,0.619564488530159,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_D_S_T,0.857305645942688,0.1426943838596344,0.7146112620830536,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_D_U_T,0.811328113079071,0.18867185711860657,0.6226562559604645,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_F_C_T,0.7364386320114136,0.26356133818626404,0.47287729382514954,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_F_D_T,0.8637560606002808,0.136243999004364,0.7275120615959167,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_F_E_T,0.8067492842674255,0.19325076043605804,0.6134985238313675,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_F_H_T,0.8375262022018433,0.16247376799583435,0.6750524342060089,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_F_S_T,0.8533351421356201,0.14666487276554108,0.706670269370079,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_F_U_T,0.8285731673240662,0.17142678797245026,0.6571463793516159,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_N_D_T,0.8293512463569641,0.1706487536430359,0.6587024927139282,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_N_E_T,0.8386734127998352,0.16132663190364838,0.6773467808961868,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_N_S_T,0.8224988579750061,0.17750118672847748,0.6449976712465286,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S03_M_rgb_N_U_T,0.8406955599784851,0.15930446982383728,0.6813910901546478,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_D_C_T,0.7522149682044983,0.24778509140014648,0.5044298768043518,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_D_D_T,0.827105700969696,0.17289431393146515,0.6542113870382309,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_D_E_T,0.819373369216919,0.18062657117843628,0.6387467980384827,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_D_F_T,0.7388585805892944,0.2611413896083832,0.47771719098091125,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_D_S_T,0.8077373504638672,0.192262664437294,0.6154746860265732,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_F_C_T,0.7541981339454651,0.24580185115337372,0.5083962827920914,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_F_D_T,0.7937742471694946,0.20622579753398895,0.5875484496355057,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_F_E_T,0.8182337284088135,0.1817663162946701,0.6364674121141434,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_F_F_T,0.7611634135246277,0.23883657157421112,0.5223268419504166,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_F_H_T,0.8157917261123657,0.1842082291841507,0.631583496928215,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_F_S_T,0.8082322478294373,0.1917678266763687,0.6164644211530685,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_F_U_T,0.8165633678436279,0.18343666195869446,0.6331267058849335,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_N_D_T,0.8050402998924255,0.19495965540409088,0.6100806444883347,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_N_E_T,0.8302591443061829,0.16974082589149475,0.6605183184146881,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_N_F_T,0.7446157932281494,0.2553841471672058,0.4892316460609436,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_N_S_T,0.8185955882072449,0.18140441179275513,0.6371911764144897,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_L_rgb_N_U_T,0.7701855897903442,0.22981438040733337,0.5403712093830109,0,CLIP,30
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/003/T1/image_30_face_crop\NIA22EYE_S1_003_T1_S04_M_rgb_D_C_T,0.7635987401008606,0.23640121519565582,0.5271975249052048,0,CLIP,30
